Visit ID,BDM Code,BDM Name,Outlet Code,Outlet Name,Visit Date,Check In,Duration (mins),Purpose,Remarks
V05167,BDM006,Jegan R,OA0517,Sri Balaji Gadgets,13/06/2026,12:14,10,Stock check,will order next week
V05168,BDM011,Ilango M,OA0577,Saravana Digital,23/06/2026,13:24,25,followup,shop closed
V05169,BDM009,Gowtham S,OA0068,Saravana Mobile,11/07/2026,12:33,,Stock check,display not as per norms
V05170,BDM006,Jegan R,OA0058,New Star Telecom,20/07/2026,14:09,15,Follow up,asked for better margin
V05171,BDM002,Prakash M,OA0558,Mobile World Agencies,19/05/2026,12:46,20,routine,discussed scheme
V05172,BDM009,Gowtham S,OA0372,Universal Communications,29/06/2026,11:59,,Complaint,
V05173,BDM006,Jegan R,OA0390,Vasanth Enterprises,06/07/2026,14:14,8,Order,owner not available
V05174,BDM005,Dhanush P,OA0318,Ram Gadgets,21/07/2026,15:47,15,New onboarding,collection pending
V05175,BDM002,Prakash M,OA0673,Karpagam Cellpoint,12/05/2026,15:12,20,New onboarding,
V05176,BDM004,Ashok Kumar,OA0575,Ganesh Gadgets,2026-07-01,10:30,5,New onboarding,
V05177,BDM010,Praveen K,OA0798,Anandha Digital ,07/07/2026,12:05,15,New onboarding,collection pending
V05178,BDM003,Vetri S,OA0568,Vinayaga Mobiles,2026-05-13,14:17,5,routine,shop closed
V05179,BDM008,Sathya N,OA0235,Muthu Gadgets,29/06/2026,11:47,,Complaint,display not as per norms
V05180,BDM009,Gowtham S,OA0366,Jeyam Agencies,04/05/2026,10:27,5,Follow up,stock displayed
V05181,BDM005,Dhanush P,OA0393,Sangeetha Electronics,20/06/2026,10:00,5,Collection,owner not available
V05182,BDM010,Praveen K,OA0134,Jeyam Enterprises,2026-06-05,13:47,,Collection,will order next week
V05183,BDM012,Yuvaraj S,OA0792,Devi Mobile,28/05/2026,13:52,,followup,
V05184,BDM006,Jegan R,OA0247,iStore Infotech,12/05/2026,10:07,,Collection,shop closed
V05185,BDM002,Prakash M,OA0035,Selvam Electronics,01/06/2026,10:47,30,Follow up,discussed scheme
V05186,BDM002,Prakash M,OA0378,Universal Telecom,2026-05-08,15:58,,,shop closed
V05187,BDM001,Sundar R,OA0707,iStore Enterprises,27/07/2026,10:00,25,Routine visit,shop closed
V05188,BDM005,Dhanush P,OA0722,Bharath Enterprises,21/07/2026,17:24,10,New onboarding,asked for better margin
V05189,BDM004,Ashok Kumar,OA0486,Jeyam Infotech,2026-07-24,12:40,,Routine visit,discussed scheme
V05190,BDM006,Jegan R,OA0648,Vinayaga Digital,2026-05-25,10:05,10,Routine visit,
V05191,BDM003,Vetri S,OA0750,Vasanth Cellpoint,26/06/2026,16:38,10,Stock check,
V05192,BDM007,Mohan Raj,OA0778,Vasanth Infotech,16/05/2026,16:00,30,Routine visit,owner not available
V05193,BDM011,Ilango M,OA0700,Lakshmi Electronics,2026-06-06,12:57,8,Routine visit,stock displayed
V05194,BDM004,Ashok Kumar,OA0545,Vasanth Agencies,24/06/2026,11:23,10,routine,will order next week
V05195,BDM006,Jegan R,OA0145,Ganesh Agencies,2026-05-19,11:20,30,Order,discussed scheme
V05196,BDM010,Praveen K,OA0076,Royal Agencies,06/05/2026,11:48,10,Collection,collection pending
V05197,BDM001,Sundar R,OA0743,Sri Balaji Traders,19/06/2026,15:40,30,New onboarding,
V05198,BDM003,Vetri S,OA0466,Vinayaga Communications,05/05/2026,11:40,10,Complaint,
V05199,BDM001,Sundar R,OA0065,Anandha Traders,10/06/2026,14:00,10,routine,discussed scheme
V05200,BDM003,Vetri S,OA0568,Vinayaga Mobiles,06/07/2026,17:08,15,Complaint,will order next week
V05201,BDM004,Ashok Kumar,OA0168,Jeyam Traders,16/06/2026,11:43,,Stock check,shop closed
V05202,BDM010,Praveen K,OA0725,Lakshmi Communications,27/05/2026,11:51,45,Complaint,shop closed
V05203,BDM009,Gowtham S,OA0254,Vinayaga Infotech,18/07/2026,10:30,25,New onboarding,
V05204,BDM003,Vetri S,OA0601,Prime Agencies,09/07/2026,13:38,30,Complaint,display not as per norms
V05205,BDM002,Prakash M,OA0242,Mobile World Electronics,21/05/2026,17:02,30,New onboarding,asked for better margin
V05206,BDM012,Yuvaraj S,OA0114,Selvam Electronics,25/06/2026,11:16,30,,collection pending
V05207,BDM005,Dhanush P,OA0347,Thangam Mobiles,2026-06-08,15:12,,followup,will order next week
V05208,BDM004,Ashok Kumar,OA0137,Vasanth Enterprises,20/07/2026,11:52,25,Follow up,will order next week
V05209,BDM001,Sundar R,OA0819,RAM COMMUNICATIONS,24/06/2026,13:16,12,Order,will order next week
V05210,BDM009,Gowtham S,OA0123,Muthu Mobiles,2026-06-18,14:04,30,Stock check,shop closed
V05211,BDM008,Sathya N,OA0108,Anandha Mobiles,08/06/2026,10:32,20,Routine visit,
V05212,BDM003,Vetri S,OA0289,Meenakshi Agencies,2026-06-10,13:16,15,,
V05213,BDM001,Sundar R,OA0707,iStore Enterprises,06/07/2026,15:00,20,Routine visit,will order next week
V05214,BDM008,Sathya N,OA0785,Prime Traders,18/07/2026,13:30,15,followup,discussed scheme
V05215,BDM005,Dhanush P,OA0233,Galaxy Agencies,23/07/2026,11:23,30,Order,
V05216,BDM001,Sundar R,OA0613,Devi Infotech,30/07/2026,13:31,45,Order,
V05217,BDM008,Sathya N,OA0527,Devi Mobile,2026-06-08,14:04,5,New onboarding,discussed scheme
V05218,BDM010,Praveen K,OA0317,Jeyam Digital,02/07/2026,12:15,12,New onboarding,
V05219,BDM003,Vetri S,OA0568,Vinayaga Mobiles,2026-07-01,16:58,15,Order,
V05220,BDM001,Sundar R,OA0689,Ram Communications,2026-05-23,10:37,12,Collection,will order next week
V05221,BDM012,Yuvaraj S,OA0729,Amman Gadgets,18/06/2026,11:26,,Routine visit,display not as per norms
V05222,BDM009,Gowtham S,OA0005,Meenakshi Agencies,05/05/2026,14:31,,Stock check,
V05223,BDM002,Prakash M,OA0664,New Star Traders,23/05/2026,11:39,5,,
V05224,BDM003,Vetri S,OA0804,Devi Communications ,03/07/2026,13:04,30,Collection,discussed scheme
V05225,BDM007,Mohan Raj,OA0180,Vinayaga Telecom,2026-07-28,12:13,,Follow up,discussed scheme
V05226,BDM011,Ilango M,OA0619,Muthu Infotech,23/07/2026,16:14,25,Follow up,will order next week
V05227,BDM003,Vetri S,OA0610,Vasanth Gadgets,14/05/2026,13:32,30,routine,owner not available
V05228,BDM006,Jegan R,OA0178,Prime Communications,20/07/2026,10:07,,,collection pending
V05229,BDM010,Praveen K,OA0100,Ram Agencies,15/05/2026,10:24,,followup,asked for better margin
V05230,BDM008,Sathya N,OA0244,Sri Balaji Mobile,2026-07-21,12:02,30,followup,owner not available
V05231,BDM009,Gowtham S,OA0714,Karpagam Digital,10/06/2026,14:45,8,followup,
V05232,BDM010,Praveen K,OA0090,Devi Traders,23/06/2026,11:06,12,Complaint,discussed scheme
V05233,BDM003,Vetri S,OA0129,Vasanth Traders,2026-05-11,11:07,45,Order,
V05234,BDM012,Yuvaraj S,OA0729,Amman Gadgets,27/06/2026,12:40,15,Routine visit,
V05235,BDM004,Ashok Kumar,OA0485,Ram Traders,20/07/2026,11:19,45,routine,collection pending
V05236,BDM012,Yuvaraj S,OA0770,Sri Krishna Agencies,18/05/2026,10:18,30,Collection,display not as per norms
V05237,BDM007,Mohan Raj,OA0746,Poorvika Mobiles,11/07/2026,10:44,5,Collection,stock displayed
V05238,BDM009,Gowtham S,OA0446,Galaxy Telecom,10/07/2026,13:11,45,Collection,display not as per norms
V05239,BDM010,Praveen K,OA0402,Kumaran Digital,2026-06-02,14:30,12,New onboarding,
V05240,BDM008,Sathya N,OA0566,Ganesh Gadgets,08/05/2026,11:49,5,New onboarding,owner not available
V05241,BDM010,Praveen K,OA0814,Poorvika Traders ,17/07/2026,14:27,20,,shop closed
V05242,BDM009,Gowtham S,OA0479,Vasanth Cellpoint,24/06/2026,10:32,10,Routine visit,shop closed
V05243,BDM005,Dhanush P,OA0212,Sangeetha Agencies,28/07/2026,10:18,12,,discussed scheme
V05244,BDM005,Dhanush P,OA0275,,2026-05-05,15:07,30,routine,
V05245,BDM002,Prakash M,OA0569,Bharath Gadgets,08/05/2026,17:16,20,,shop closed
V05246,BDM011,Ilango M,OA0621,Mobile World Enterprises,2026-05-14,15:04,25,,
V05247,BDM009,Gowtham S,OA0232,Meenakshi Electronics,2026-05-09,12:49,10,followup,asked for better margin
V05248,BDM005,Dhanush P,OA0015,Saravana Gadgets,14/05/2026,11:22,25,Order,display not as per norms
V05249,BDM002,Prakash M,OA0675,Jeyam Enterprises,13/07/2026,13:12,8,,
V05250,BDM008,Sathya N,OA0236,Galaxy Mobiles,05/05/2026,10:58,25,Follow up,discussed scheme
V05251,BDM008,Sathya N,OA0788,Chennai Silks Electronics,2026-07-22,11:56,30,Complaint,
V05252,BDM005,Dhanush P,OA0150,Universal Communications,2026-05-24,15:40,10,New onboarding,
V05253,BDM004,Ashok Kumar,OA0545,Vasanth Agencies,02/07/2026,15:49,10,followup,
V05254,BDM005,Dhanush P,OA0189,Muthu Cellpoint,2026-05-09,10:29,20,Stock check,
V05255,BDM006,Jegan R,OA0273,Royal Enterprises,05/06/2026,11:57,30,New onboarding,
V05256,BDM003,Vetri S,OA0430,Amman Digital,09/06/2026,10:41,12,Order,stock displayed
V05257,BDM008,Sathya N,OA0339,Ram Infotech,30/05/2026,15:06,,Stock check,
V05258,BDM001,Sundar R,OA0689,Ram Communications,25/07/2026,10:58,12,followup,
V05259,BDM008,Sathya N,OA0687,Bharath Communications,2026-07-09,17:00,20,Follow up,collection pending
V05260,BDM007,Mohan Raj,OA0790,Sangeetha Mobile,01/06/2026,14:46,20,Collection,collection pending
V05261,BDM011,Ilango M,OA0397,Vasanth Traders,29/05/2026,16:00,25,Routine visit,
V05262,BDM009,Gowtham S,OA0479,Vasanth Cellpoint,26/05/2026,10:27,15,,
V05263,BDM006,Jegan R,OA0085,Prime Enterprises,15/07/2026,14:08,15,Follow up,asked for better margin
V05264,BDM002,Prakash M,OA0562,Big C Gadgets,2026-05-28,14:08,45,New onboarding,
V05265,BDM001,Sundar R,OA0743,Sri Balaji Traders,05/06/2026,17:06,20,Complaint,discussed scheme
V05266,BDM004,Ashok Kumar,OA0168,Jeyam Traders,01/07/2026,12:47,25,,
V05267,BDM009,Gowtham S,OA0794,Muthu Mobiles,20/07/2026,16:10,30,Follow up,owner not available
V05268,BDM001,Sundar R,OA0819,RAM COMMUNICATIONS,2026-05-18,12:18,5,Stock check,will order next week
V05269,BDM004,Ashok Kumar,OA0763,Kumaran Traders,04/07/2026,10:40,15,Stock check,stock displayed
V05270,BDM012,Yuvaraj S,OA0508,Saravana Mobile,2026-05-23,12:00,20,Routine visit,will order next week
V05271,BDM005,Dhanush P,OA0133,Devi Electronics,09/06/2026,17:39,5,Follow up,
V05272,BDM004,Ashok Kumar,OA0269,Amman Cellpoint,05/06/2026,13:26,30,Follow up,shop closed
V05273,BDM004,Ashok Kumar,OA0149,New Star Telecom,16/05/2026,15:14,,routine,
V05274,BDM010,Praveen K,OA0717,Poorvika Traders,14/07/2026,11:25,12,Routine visit,
V05275,BDM003,Vetri S,OA0416,Devi Agencies,05/07/2026,14:31,45,Complaint,
V05276,BDM010,Praveen K,OA0496,Saravana Communications,13/07/2026,13:09,20,routine,discussed scheme
V05277,BDM005,Dhanush P,OA0672,Saravana Cellpoint,16/06/2026,13:25,25,Stock check,display not as per norms
V05278,BDM008,Sathya N,OA0472,Big C Gadgets,25/05/2026,11:31,25,Order,
V05279,BDM010,Praveen K,OA0435,Muthu Mobile,26/06/2026,12:02,,Complaint,
V05280,BDM010,Praveen K,OA0703,Thangam Telecom,04/07/2026,13:06,12,Stock check,shop closed
V05281,BDM005,Dhanush P,OA0150,Universal Communications,20/05/2026,13:57,5,Routine visit,display not as per norms
V05282,BDM004,Ashok Kumar,OA0777,City Communications,2026-06-10,10:08,45,Follow up,collection pending
V05283,BDM009,Gowtham S,OA0656,Ram Cellpoint,20/05/2026,15:52,25,Complaint,
V05284,BDM012,Yuvaraj S,OA0082,Royal Electronics,29/06/2026,12:40,20,,
V05285,BDM006,Jegan R,OA0390,Vasanth Enterprises,2026-05-23,01:12,45,Routine visit,
V05286,BDM003,Vetri S,OA0769,Sangeetha Telecom,11/07/2026,11:45,12,New onboarding,stock displayed
V05287,BDM009,Gowtham S,OA0418,Prime Digital,2026-05-16,12:32,30,New onboarding,display not as per norms
V05288,BDM004,Ashok Kumar,OA0486,Jeyam Infotech,23/06/2026,12:04,20,Routine visit,
V05289,BDM005,Dhanush P,OA0084,Galaxy Mobile,06/07/2026,12:24,8,Stock check,asked for better margin
V05290,BDM007,Mohan Raj,OA0451,Kumaran Mobiles,2026-06-20,14:00,45,Collection,collection pending
V05291,BDM004,Ashok Kumar,OA0651,iStore Digital,16/05/2026,13:03,8,Collection,stock displayed
V05292,BDM010,Praveen K,OA0090,Devi Traders,12/05/2026,12:24,30,Routine visit,
V05293,BDM007,Mohan Raj,OA0420,Saravana Mobile,10/05/2026,11:14,20,Complaint,
V05294,BDM001,Sundar R,OA0608,Devi Gadgets,2026-05-20,14:25,,Routine visit,display not as per norms
V05295,BDM009,Gowtham S,OA0397,Vasanth Traders,16/05/2026,02:14,30,followup,
V05296,BDM003,Vetri S,OA0156,Sakthi Mobiles,2026-07-13,17:08,15,Order,
V05297,BDM009,Gowtham S,OA0361,Universal Mobile,2026-05-22,10:55,30,,shop closed
V05298,BDM009,Gowtham S,OA0574,Amman Digital,08/05/2026,10:01,30,Stock check,
V05299,BDM009,Gowtham S,OA0782,City Mobiles,2026-05-30,14:06,20,,will order next week
V05300,BDM007,Mohan Raj,OA0106,Sri Krishna Mobile,2026-05-20,10:03,8,Stock check,display not as per norms
V05301,BDM004,Ashok Kumar,OA0668,Bharath Mobiles,28/05/2026,11:05,,Follow up,
V05302,BDM004,Ashok Kumar,OA0119,City Communications,03/07/2026,15:08,10,Complaint,
V05303,BDM001,Sundar R,OA0224,Selvam Electronics,19/05/2026,14:03,12,Complaint,collection pending
V05304,BDM001,Sundar R,OA0539,Ram Infotech,2026-06-24,11:24,5,routine,shop closed
V05305,BDM011,Ilango M,OA0409,Amman Mobile,2026-06-18,15:04,45,routine,asked for better margin
V05306,BDM008,Sathya N,OA0385,Ganesh Mobile,27/07/2026,14:56,12,Complaint,display not as per norms
V05307,BDM007,Mohan Raj,OA0710,Karpagam Agencies,2026-05-11,12:02,,Follow up,asked for better margin
V05308,BDM005,Dhanush P,OA0212,,2026-06-23,14:20,5,Stock check,discussed scheme
V05309,BDM008,Sathya N,OA0131,Thangam Digital,23/06/2026,12:24,5,routine,
V05310,BDM005,Dhanush P,OA0561,Muthu Cellpoint,2026-06-12,14:33,,Routine visit,
V05311,BDM004,Ashok Kumar,OA0763,Kumaran Traders,2026-07-27,13:26,5,Routine visit,
V05312,BDM001,Sundar R,OA0712,Devi Gadgets,06/05/2026,10:24,15,Order,discussed scheme
V05313,BDM003,Vetri S,OA0064,Sakthi Cellpoint,27/05/2026,13:34,,,stock displayed
V05314,BDM007,Mohan Raj,OA0127,Sangeetha Agencies,2026-06-16,13:37,8,Routine visit,will order next week
V05315,BDM001,Sundar R,OA0051,Muthu Cellpoint,07/07/2026,13:21,45,Routine visit,collection pending
V05316,BDM003,Vetri S,OA0271,Amman Telecom,2026-05-25,16:49,30,routine,
V05317,BDM009,Gowtham S,OA0209,Anandha Traders,18/06/2026,12:14,8,Collection,
V05318,BDM006,Jegan R,OA0058,New Star Telecom,10/07/2026,13:01,25,Collection,stock displayed
V05319,BDM006,Jegan R,OA0237,Jeyam Traders,2026-06-12,16:08,15,Order,
V05320,BDM002,Prakash M,OA0411,Lakshmi Digital,21/05/2026,10:38,5,Complaint,
V05321,BDM007,Mohan Raj,OA0778,Vasanth Infotech,25/07/2026,16:00,30,Routine visit,owner not available
V05322,BDM005,Dhanush P,OA0561,Muthu Cellpoint,14/07/2026,14:51,20,Stock check,
V05323,BDM011,Ilango M,OA0184,Big C Agencies,2026-07-07,11:28,12,Collection,
V05324,BDM001,Sundar R,OA0408,Galaxy Infotech,2026-05-05,15:20,10,Follow up,stock displayed
V05325,BDM007,Mohan Raj,OA0262,Muthu Enterprises,28/07/2026,13:54,12,Stock check,asked for better margin
V05326,BDM002,Prakash M,OA0457,,23/07/2026,13:11,25,routine,
V05327,BDM005,Dhanush P,OA0510,Prime Cellpoint,2026-07-14,10:10,30,Order,asked for better margin
V05328,BDM002,Prakash M,OA0585,Meenakshi Cellpoint,2026-05-22,11:00,20,Routine visit,will order next week
V05329,BDM006,Jegan R,OA0542,Kumaran Traders,16/07/2026,12:31,12,,asked for better margin
V05330,BDM006,Jegan R,OA0392,,29/06/2026,12:47,25,routine,
V05331,BDM003,Vetri S,OA0050,Big C Electronics,15/06/2026,15:27,,Collection,stock displayed
V05332,BDM007,Mohan Raj,OA0180,Vinayaga Telecom,10/05/2026,11:44,15,routine,
V05333,BDM001,Sundar R,OA0408,Galaxy Infotech,2026-06-09,12:23,30,Stock check,
V05334,BDM012,Yuvaraj S,OA0770,Sri Krishna Agencies,26/07/2026,10:31,5,routine,owner not available
V05335,BDM001,Sundar R,OA0455,Ram Mobiles,2026-07-30,10:52,,Stock check,shop closed
V05336,BDM003,Vetri S,OA0723,Lakshmi Communications,2026-06-29,11:07,10,New onboarding,stock displayed
V05337,BDM011,Ilango M,OA0412,Big C Enterprises,2026-07-29,11:55,8,Order,discussed scheme
V05338,BDM006,Jegan R,OA0536,Bharath Traders,03/07/2026,10:08,12,Complaint,
V05339,BDM011,Ilango M,OA0781,City Gadgets,05/06/2026,10:32,8,Routine visit,shop closed
V05340,BDM010,Praveen K,OA0325,Meenakshi Telecom,08/05/2026,12:24,12,followup,
V05341,BDM007,Mohan Raj,OA0776,Sri Krishna Cellpoint,19/05/2026,11:59,,Order,stock displayed
V05342,BDM007,Mohan Raj,OA0231,Lakshmi Gadgets,07/05/2026,10:22,8,Collection,
V05343,BDM011,Ilango M,OA0397,Vasanth Traders,03/07/2026,11:00,25,Routine visit,discussed scheme
V05344,BDM001,Sundar R,OA0743,Sri Balaji Traders,20/05/2026,11:28,30,Routine visit,
V05345,BDM010,Praveen K,OA0402,Kumaran Digital,30/06/2026,11:19,8,Routine visit,asked for better margin
V05346,BDM001,Sundar R,OA0455,Ram Mobiles,11/07/2026,13:18,5,Order,
V05347,BDM001,Sundar R,OA0214,Sri Krishna Telecom,2026-05-19,10:15,,Follow up,owner not available
V05348,BDM011,Ilango M,OA0661,Devi Cellpoint,15/07/2026,12:14,20,Complaint,
V05349,BDM004,Ashok Kumar,OA0745,Thangam Telecom,12/05/2026,11:09,5,Collection,shop closed
V05350,BDM005,Dhanush P,OA0330,Chennai Silks Infotech,09/07/2026,13:13,5,followup,
V05351,BDM003,Vetri S,OA0809,Mobile World Cellpoint,2026-05-23,13:27,15,Stock check,
V05352,BDM012,Yuvaraj S,OA0316,Saravana Cellpoint,23/05/2026,10:51,10,followup,stock displayed
V05353,BDM005,Dhanush P,OA0450,Sangeetha Enterprises,27/05/2026,12:16,,Complaint,
V05354,BDM011,Ilango M,OA0094,Vinayaga Mobiles,12/06/2026,15:36,12,New onboarding,will order next week
V05355,BDM012,Yuvaraj S,OA0729,Amman Gadgets,24/06/2026,12:51,15,Complaint,discussed scheme
V05356,BDM003,Vetri S,OA0201,Sakthi Mobile,2026-07-29,13:40,,routine,
V05357,BDM007,Mohan Raj,OA0127,Sangeetha Agencies,11/05/2026,12:35,,Order,asked for better margin
V05358,BDM010,Praveen K,OA0348,Poorvika Mobile,01/07/2026,11:31,15,Stock check,
V05359,BDM003,Vetri S,OA0190,Sangeetha Agencies,02/05/2026,11:35,5,,asked for better margin
V05360,BDM008,Sathya N,OA0584,iStore Electronics,2026-07-22,10:15,,Follow up,display not as per norms
V05361,BDM011,Ilango M,OA0409,Amman Mobile,16/06/2026,11:53,15,,
V05362,BDM004,Ashok Kumar,OA0521,Meenakshi Mobile,21/05/2026,12:29,30,Follow up,stock displayed
V05363,BDM002,Prakash M,OA0294,Sri Balaji Infotech,16/07/2026,12:21,15,,discussed scheme
V05364,BDM011,Ilango M,OA0778,Vasanth Infotech,2026-05-13,14:51,10,Order,
V05365,BDM006,Jegan R,OA0734,Lakshmi Traders,12/06/2026,15:18,5,Collection,
V05366,BDM003,Vetri S,OA0315,Ganesh Enterprises,07/07/2026,14:01,12,routine,asked for better margin
V05367,BDM010,Praveen K,OA0634,Poorvika Cellpoint,19/05/2026,14:37,8,Stock check,
V05368,BDM001,Sundar R,OA0297,New Star Mobiles,2026-05-04,10:47,12,Order,stock displayed
V05369,BDM012,Yuvaraj S,OA0799,Thangam Cellpoint,06/06/2026,12:36,10,Follow up,display not as per norms
V05370,BDM005,Dhanush P,OA0465,Vasanth Electronics,12/06/2026,12:59,,Follow up,owner not available
V05371,BDM002,Prakash M,OA0151,Chennai Silks Communications,23/05/2026,12:08,10,Stock check,collection pending
V05372,BDM002,Prakash M,OA0724,New Star Communications,06/07/2026,17:09,15,followup,
V05373,BDM004,Ashok Kumar,OA0279,Sangeetha Communications,27/05/2026,14:02,,Complaint,
V05374,BDM006,Jegan R,OA0384,Bharath Mobile,2026-05-06,11:53,30,,discussed scheme
V05375,BDM005,Dhanush P,OA0394,Prime Mobile,07/05/2026,10:07,10,Follow up,will order next week
V05376,BDM012,Yuvaraj S,OA0803,Royal Enterprises - Branch,2026-07-26,14:40,8,routine,will order next week
V05377,BDM007,Mohan Raj,OA0170,Saravana Enterprises,2026-06-16,10:13,,routine,
V05378,BDM012,Yuvaraj S,OA0493,Bharath Traders,2026-07-09,10:27,15,followup,discussed scheme
V05379,BDM002,Prakash M,OA0660,Universal Mobile,24/06/2026,15:17,12,Order,
V05380,BDM011,Ilango M,OA0300,Sri Krishna Gadgets,2026-06-10,13:18,25,New onboarding,shop closed
V05381,BDM008,Sathya N,OA0771,Big C Communications,27/06/2026,12:57,10,Stock check,
V05382,BDM008,Sathya N,OA0588,Sri Balaji Electronics,2026-05-27,11:34,8,Order,display not as per norms
V05383,BDM001,Sundar R,OA0707,iStore Enterprises,2026-05-11,10:00,30,Routine visit,collection pending
V05384,BDM007,Mohan Raj,OA0253,Amman Gadgets,08/06/2026,10:27,,Stock check,
V05385,BDM007,Mohan Raj,OA0061,Sri Balaji Communications,23/07/2026,15:05,12,New onboarding,
V05386,BDM002,Prakash M,OA0267,Vasanth Communications,06/07/2026,16:05,30,Follow up,asked for better margin
V05387,BDM005,Dhanush P,OA0688,Sri Krishna Mobiles,10/06/2026,12:10,5,routine,will order next week
V05388,BDM007,Mohan Raj,OA0153,,18/07/2026,14:12,30,Complaint,owner not available
V05389,BDM001,Sundar R,OA0640,Chennai Silks Agencies,02/06/2026,13:39,5,followup,display not as per norms
V05390,BDM007,Mohan Raj,OA0012,Ram Enterprises,15/07/2026,13:57,5,Follow up,asked for better margin
V05391,BDM007,Mohan Raj,OA0787,Ram Mobiles,29/05/2026,13:58,5,Follow up,owner not available
V05392,BDM011,Ilango M,OA0759,Ram Infotech,21/05/2026,11:52,20,New onboarding,
V05393,BDM012,Yuvaraj S,OA0302,Saravana Telecom,29/07/2026,14:00,,,owner not available
V05394,BDM010,Praveen K,OA0798,Anandha Digital ,2026-05-16,13:42,5,Stock check,
V05395,BDM009,Gowtham S,OA0446,Galaxy Telecom,20/05/2026,10:40,10,Stock check,discussed scheme
V05396,BDM010,Praveen K,OA0447,Devi Enterprises,02/06/2026,13:04,20,Complaint,
V05397,BDM011,Ilango M,OA0593,New Star Digital,23/06/2026,15:08,30,Collection,shop closed
V05398,BDM010,Praveen K,OA0096,New Star Traders,2026-07-25,10:20,10,Collection,asked for better margin
V05399,BDM011,Ilango M,OA0534,Royal Traders,12/06/2026,13:18,20,Follow up,
V05400,BDM002,Prakash M,OA0460,Big C Electronics,09/07/2026,12:53,25,New onboarding,owner not available
